cnn_output,vit_class_0,vit_class_1,target
0.07044602,0.9886366,0.011363429,0.0
0.9428934,0.9909047,0.009095325,0.0
0.11720456,0.97146493,0.028535172,0.0
0.95367473,0.9943824,0.005617569,0.0
0.96567047,0.0013444889,0.9986555,1.0
0.8543604,0.8338062,0.16619368,0.0
0.0891888,0.99949056,0.0005093164,0.0
0.9001494,0.9565077,0.04349229,0.0
0.9535711,0.0005239819,0.9994759,1.0
0.9001672,0.99991614,8.376718e-05,0.0
0.043752104,0.0007493087,0.99925077,1.0
0.51606363,0.63836515,0.36163482,0.0
0.094374426,0.0003847879,0.99961525,1.0
0.18525378,0.7795986,0.2204013,0.0
0.5505683,0.0017586998,0.99824125,1.0
0.04033325,0.99997467,2.5255795e-05,0.0
0.088630795,0.51286227,0.4871377,0.0
0.72742355,0.99983263,0.00016742032,0.0
0.9198476,0.7818131,0.21818684,0.0
0.78796464,0.999963,3.6941863e-05,0.0
0.9808088,0.03752136,0.9624786,1.0
0.9850318,0.9989062,0.0010936819,0.0
0.5254427,0.001106738,0.9988934,1.0
0.98042905,0.98710257,0.012897408,0.0
0.9561706,0.99962205,0.0003779765,0.0
0.20676687,0.99949807,0.0005018753,0.0
0.76643413,0.014171988,0.9858281,1.0
0.044430256,0.0010449517,0.998955,1.0
0.55614126,0.7866811,0.21331875,0.0
0.44560352,0.9919301,0.008069812,0.0
0.37180892,0.054089226,0.9459107,1.0
0.647874,0.0028322956,0.99716777,1.0
0.5471934,0.5170947,0.4829053,0.0
0.93280566,0.016439123,0.9835609,1.0
0.85616446,0.99999756,2.4048682e-06,0.0
0.17945914,0.87068665,0.12931341,0.0
0.6469499,0.9984957,0.0015042847,0.0
0.06679621,0.0054785777,0.9945213,1.0
0.36376488,0.0008952318,0.99910486,1.0
0.98062676,0.049982082,0.950018,1.0
0.16521186,0.9999798,2.0144173e-05,0.0
0.06253651,0.8835485,0.11645155,0.0
0.23145117,0.9661153,0.033884756,1.0
0.093403555,0.00020942894,0.99979067,1.0
0.30088997,0.94667697,0.053323045,0.0
0.1835716,0.8603242,0.13967578,0.0
0.7243848,0.00015677909,0.99984336,1.0
0.48338282,0.24483833,0.7551616,1.0
0.98135924,0.023598922,0.9764011,1.0
0.23482352,0.04842816,0.9515718,1.0
0.93941355,0.00047542108,0.99952453,1.0
0.09382681,0.0004899108,0.99951,1.0
0.95394725,0.40281504,0.5971849,1.0
0.977159,0.25216216,0.74783784,1.0
0.23976907,0.9601721,0.039827917,0.0
0.99152416,0.9986393,0.0013607538,0.0
0.03857372,0.7043071,0.2956929,0.0
0.9649895,0.9814134,0.018586578,0.0
0.22193338,0.00020356162,0.9997964,1.0
0.01833749,0.00027219512,0.99972785,1.0
0.7096389,0.789706,0.21029392,0.0
0.10676793,0.0006271997,0.9993728,1.0
0.14177763,0.03227741,0.96772254,1.0
0.5509197,0.99195117,0.008048844,0.0
0.40070143,0.0006773601,0.9993226,1.0
0.47556219,0.00048544817,0.9995145,1.0
0.1750823,0.99998647,1.3423699e-05,0.0
0.9418253,0.2372877,0.7627121,1.0
0.963856,0.0065848376,0.99341506,1.0
0.7549378,0.99997765,2.2344711e-05,0.0
0.13341828,0.9890286,0.010971388,0.0
0.36979228,0.00039844852,0.99960154,1.0
0.9880174,0.7598767,0.24012317,0.0
0.40324792,0.98644054,0.01355945,1.0
0.9888556,0.9997561,0.0002438461,0.0
0.24807398,0.9935804,0.00641955,0.0
0.39052778,0.71229666,0.28770334,0.0
0.08287835,0.9655973,0.034402646,0.0
0.68315244,0.8054857,0.19451427,0.0
0.40823367,0.99909866,0.0009013081,0.0
0.9610841,0.00012381678,0.99987626,1.0
0.977918,0.25396746,0.7460325,1.0
0.27502778,0.991106,0.008894033,0.0
0.15824755,0.0021389152,0.997861,1.0
0.4876783,0.999789,0.00021096147,0.0
0.21677153,6.993303e-05,0.99992996,1.0
0.18363717,0.0006035097,0.99939644,1.0
0.71286255,6.794873e-05,0.999932,1.0
0.04377998,0.60924494,0.39075503,0.0
0.9853453,0.0052941977,0.9947058,0.0
0.4251707,0.936263,0.06373689,0.0
0.98390067,0.00253422,0.99746567,1.0
0.37998194,0.23129134,0.76870865,1.0
0.4480907,0.675087,0.32491308,0.0
0.04238592,0.0005647695,0.9994353,1.0
0.111740366,0.103875,0.896125,0.0
0.089375325,0.0007915847,0.9992084,1.0
0.068606086,0.98885393,0.011146073,0.0
0.9470539,0.06917158,0.9308284,1.0
0.98970366,0.989923,0.010076935,0.0
0.07996256,0.07251997,0.92748004,1.0
0.2063746,0.9997188,0.00028125886,0.0
0.16754366,0.9999977,2.2432605e-06,0.0
0.95005083,0.030269232,0.9697308,0.0
0.1385658,0.217956,0.782044,1.0
0.5413557,0.56071854,0.43928143,1.0
0.64286846,0.0003199885,0.99968004,1.0
0.986013,0.9995808,0.0004191703,0.0
0.5559013,0.8825835,0.11741656,0.0
0.10398791,0.0065873656,0.9934127,1.0
0.005806792,0.27683744,0.7231626,1.0
0.9443043,0.0013096231,0.99869037,1.0
0.07186065,0.004402999,0.995597,1.0
0.11287646,0.27787647,0.72212344,1.0
0.35412002,0.9995392,0.0004608288,0.0
0.18525557,0.99859726,0.0014026833,0.0
0.9539425,0.9999189,8.1102175e-05,0.0
0.83707505,0.885796,0.11420393,0.0
0.6396972,0.997673,0.002327016,0.0
0.9757867,0.96846825,0.03153178,0.0
0.9516492,0.19830042,0.8016995,1.0
0.98673195,0.99370146,0.006298533,0.0
0.97426397,0.998005,0.0019950506,0.0
0.9886217,0.87109095,0.12890899,0.0
0.92838734,0.9847122,0.0152877215,0.0
0.20514438,0.17170358,0.82829636,1.0
0.28241616,0.30095083,0.6990492,1.0
0.06239864,0.99998146,1.8447623e-05,0.0
0.38347742,0.9999998,1.5071008e-07,0.0
0.71701705,0.0008066911,0.9991934,1.0
0.1468237,0.39957097,0.600429,0.0
0.08209885,0.9998966,0.00010337945,0.0
0.987149,0.9278638,0.072136186,0.0
0.1233714,0.999932,6.7941335e-05,0.0
0.504794,0.97634834,0.02365164,1.0
0.39551207,0.08428995,0.91571003,1.0
0.5420181,0.33382404,0.66617596,0.0
0.09986494,0.0004922692,0.9995077,1.0
0.30060843,0.98394805,0.016051883,0.0
0.40072712,0.84111524,0.15888472,0.0
0.984872,5.2177922e-05,0.9999477,1.0
0.94106984,0.9992702,0.0007298281,0.0
0.37787324,0.0019741615,0.9980259,1.0
0.9845041,0.86047584,0.13952398,0.0
0.19097815,0.20494065,0.79505926,1.0
0.11525437,0.9929777,0.007022338,0.0
0.2348457,0.077742465,0.9222575,1.0
0.98566884,0.011977023,0.988023,1.0
0.22858182,0.34592968,0.6540702,1.0
0.72503614,0.9994908,0.00050915556,0.0
0.25543052,0.044548374,0.9554516,1.0
0.97228545,0.94554234,0.05445756,0.0
0.23619927,0.91628534,0.08371454,0.0
0.14237362,0.9999649,3.5087272e-05,0.0
0.09635772,0.0036419237,0.9963581,1.0
0.5880415,0.23292184,0.7670781,1.0
0.030304683,0.72469115,0.2753088,0.0
0.32790843,0.775814,0.22418606,0.0
0.99187595,0.79215384,0.20784618,0.0
0.057057593,0.9993554,0.0006446102,0.0
0.97117376,0.0007046434,0.9992955,1.0
0.977644,0.014756359,0.9852436,1.0
0.8451114,0.9991872,0.000812765,0.0
0.56688523,0.998986,0.0010139202,0.0
0.082221195,0.8792794,0.1207206,0.0
0.4674576,0.22753257,0.7724674,1.0
0.99011284,0.88311374,0.11688627,0.0
0.41328624,0.9993302,0.0006697049,0.0
0.06442954,0.0005594149,0.99944055,1.0
0.9591983,0.99995273,4.725217e-05,0.0
0.0968512,0.20320953,0.79679054,1.0
0.2988273,7.16366e-05,0.9999283,1.0
0.37327388,0.9364462,0.063553706,0.0
0.9355374,0.00049713365,0.99950284,1.0
0.12765329,0.9993215,0.0006784293,0.0
0.8768532,0.48372453,0.51627535,1.0
0.16988637,0.9999071,9.286762e-05,0.0
0.9747122,0.0012064817,0.9987936,1.0
0.012731655,0.17945126,0.8205488,1.0
0.9865808,0.89745885,0.102541044,0.0
0.96225005,0.5708323,0.42916763,0.0
0.41132182,0.01722274,0.9827772,1.0
0.5357805,0.10589623,0.8941038,1.0
0.20392045,0.06403722,0.9359628,1.0
0.173807,8.9139554e-05,0.9999108,1.0
0.82018596,3.8019116e-05,0.9999619,1.0
0.97942954,0.99933,0.00066993275,0.0
0.040135514,0.7129944,0.28700548,0.0
0.98368835,0.9740011,0.025998924,0.0
0.05031999,0.9906594,0.009340723,1.0
0.2773009,0.7919014,0.20809855,1.0
0.10433683,0.99994487,5.513095e-05,0.0
0.93902403,0.99984574,0.00015437459,0.0
0.02662878,0.0051437574,0.9948562,1.0
0.9529503,0.9804474,0.01955256,0.0
0.85495895,0.99999994,3.6902694e-09,0.0
0.9890591,0.99768025,0.0023197434,0.0
0.96587664,0.99949116,0.0005087267,0.0
0.15253183,0.00020427149,0.9997957,1.0
0.97955203,0.9476824,0.0523176,0.0
0.32750762,0.99993044,6.9549555e-05,0.0
0.9822827,0.0017268783,0.9982732,1.0
0.45210996,0.901247,0.09875294,0.0
0.8839172,0.99832135,0.0016786371,0.0
0.79753345,0.9440431,0.05595698,1.0
0.98461664,0.9921564,0.007843582,0.0
0.8220733,0.009571718,0.99042827,1.0
0.9820075,0.992704,0.0072959396,0.0
0.9791615,0.9048161,0.095183894,1.0
0.9860182,0.6433736,0.35662648,0.0
0.990337,0.15784389,0.84215605,1.0
0.6827801,0.003173823,0.9968262,1.0
0.15152043,0.0027783634,0.9972216,1.0
0.1773783,0.9926283,0.007371787,0.0
0.45327428,0.30421504,0.6957849,1.0
0.12947476,0.5002611,0.49973887,1.0
0.08329049,0.44518375,0.5548163,1.0
0.9823098,0.004150889,0.99584913,1.0
0.902591,0.9999235,7.638071e-05,0.0
0.9616686,0.94259024,0.05740983,0.0
0.96478695,0.9999984,1.5873438e-06,0.0
0.9593596,0.9989815,0.0010185874,0.0
0.3500115,0.98708034,0.01291964,0.0
0.45155442,0.016130956,0.983869,1.0
0.43342945,0.059079,0.940921,1.0
0.1605368,0.081968576,0.9180313,1.0
0.051238187,0.14063673,0.85936314,1.0
0.47440264,0.0010151153,0.9989848,1.0
0.48519412,0.009214088,0.99078596,1.0
0.14874217,0.63417023,0.36582977,0.0
0.54027826,0.99895144,0.0010483962,0.0
0.9594802,0.0024710996,0.9975289,1.0
0.18745415,0.11169658,0.88830346,1.0
0.9351424,0.21121456,0.7887854,0.0
0.10620303,0.00012740091,0.9998727,1.0
0.3006532,0.003958853,0.99604124,1.0
0.9833331,0.998002,0.0019980103,0.0
0.9861285,0.99559945,0.0044004484,0.0
0.35080844,0.5014913,0.49850863,0.0
0.22447011,0.998996,0.0010038902,0.0
0.84808606,0.92326736,0.076732635,0.0
0.9727788,0.9545385,0.045461483,0.0
0.5211089,0.9875789,0.012421131,0.0
0.3386761,0.9993289,0.00067106576,0.0
0.07120332,0.9981229,0.0018770563,0.0
0.04694613,0.03963719,0.96036285,1.0
0.13796476,0.99998313,1.6778558e-05,0.0
0.14133091,0.99462396,0.0053759143,0.0
0.35618111,0.92871386,0.07128608,0.0
0.9608115,0.06217982,0.93782014,1.0
0.6353312,0.99908423,0.00091574684,0.0
0.005404744,0.00027942556,0.9997206,1.0
0.97531664,0.053826526,0.94617355,1.0
0.98317486,0.1265018,0.8734982,1.0
0.6141926,8.6967186e-05,0.9999129,1.0
0.98036474,0.00084245927,0.9991575,1.0
0.8412664,0.93780255,0.062197395,1.0
0.2658747,0.00015229026,0.99984765,1.0
0.2351931,0.9999849,1.5011858e-05,0.0
0.9066549,0.55224484,0.44775513,1.0
0.70204204,0.96562654,0.034373373,0.0
0.97959304,0.4119487,0.58805126,1.0
0.9827635,4.8827504e-05,0.99995106,1.0
0.74262625,0.99997073,2.9170269e-05,0.0
0.5879655,0.90035415,0.099645816,1.0
0.41453215,0.99998456,1.5356685e-05,0.0
0.98894817,0.82054126,0.17945871,0.0
0.072379716,0.99972546,0.0002746238,0.0
0.4624839,7.881714e-05,0.99992114,1.0
0.29543108,0.7061069,0.29389313,1.0
0.013411941,0.99963796,0.000362083,0.0
0.86407423,0.0056364243,0.99436355,1.0
0.14509982,0.991248,0.008751984,0.0
0.055675887,0.7606133,0.23938674,0.0
0.9832279,0.015928859,0.9840711,1.0
0.29123157,0.9999115,8.845833e-05,0.0
0.10402505,0.99879146,0.0012085566,0.0
0.98341954,0.9028176,0.097182445,0.0
0.70505536,0.99416566,0.0058342684,0.0
0.10223971,0.99569803,0.0043019443,0.0
0.15213825,0.041974355,0.9580257,1.0
0.24302313,0.99954456,0.00045545396,0.0
0.12718762,0.9984502,0.0015496637,0.0
0.15948008,0.9998479,0.00015207884,0.0
0.122555315,0.007996414,0.9920037,1.0
0.29306194,0.99560004,0.004399858,0.0
0.9883983,0.09998293,0.900017,0.0
0.16976303,0.8121631,0.18783683,0.0
0.09315322,0.9394026,0.060597334,0.0
0.23201242,0.92987984,0.07012014,0.0
0.12025857,0.9917776,0.008222314,0.0
0.9799326,0.5646993,0.43530068,1.0
0.2004753,0.9975954,0.0024045326,0.0
0.72084194,0.99899316,0.00100675,0.0
0.13297355,0.00013173753,0.9998684,1.0
0.36197975,0.999467,0.0005329095,0.0
0.533806,0.16177933,0.8382207,1.0
0.9754893,0.00032843678,0.9996716,1.0
0.9761357,0.0050841984,0.99491584,1.0
0.63114566,0.0031524673,0.99684757,1.0
0.39333224,0.9964689,0.0035310574,0.0
0.81138986,0.003774305,0.99622566,1.0
0.8711356,0.9999817,1.8239698e-05,0.0
0.11530837,0.9956971,0.004302878,0.0
0.8749067,0.036228977,0.9637709,1.0
0.09460171,0.0008133442,0.9991867,1.0
0.3342845,0.0143043045,0.98569566,1.0
0.5039466,0.0027447648,0.99725527,1.0
0.9755237,0.00042713378,0.9995728,1.0
0.086101845,0.9999786,2.139686e-05,0.0
0.9481078,0.005401764,0.99459827,1.0
0.020855736,0.0013010299,0.99869895,1.0
0.22312102,0.7501772,0.24982278,0.0
0.9891913,0.99990314,9.676404e-05,0.0
0.9166169,0.0021531743,0.99784684,1.0
0.42362055,0.49901557,0.5009844,0.0
0.12329403,0.86197305,0.13802694,0.0
0.24368176,0.076937556,0.92306244,1.0
0.73850584,0.996877,0.0031230222,0.0
0.9784335,0.6141329,0.38586712,0.0
0.40167838,0.79100347,0.20899646,1.0
0.98459476,0.7735179,0.22648214,0.0
0.18579327,0.889003,0.11099705,0.0
0.43976012,0.0043014684,0.9956985,1.0
0.9782121,0.00012054672,0.9998794,1.0
0.14405021,0.99210423,0.007895869,0.0
0.9261651,0.68737775,0.31262228,1.0
0.2520995,0.48001063,0.51998943,1.0
0.4143664,0.99978113,0.00021887536,0.0
0.65001655,0.022920402,0.97707945,1.0
0.23759246,0.00020226192,0.9997978,1.0
0.3938705,0.00032014414,0.9996799,1.0
0.86639154,0.8527443,0.14725572,1.0
0.12258241,0.0016387259,0.99836123,1.0
0.114421815,0.8032993,0.19670059,1.0
0.8787577,0.9968276,0.0031724207,0.0
0.08780752,0.082047366,0.9179526,1.0
0.008109034,0.69457895,0.3054211,0.0
0.40089583,0.010172043,0.9898279,1.0
0.6378183,0.99703103,0.0029690291,0.0
0.045889985,0.62141883,0.37858114,1.0
0.96210796,0.99966896,0.0003310589,0.0
0.9538821,0.00043202317,0.9995679,1.0
0.312817,0.049981598,0.9500183,0.0
0.6294583,0.109601036,0.89039886,1.0
0.16014633,0.9144834,0.08551653,0.0
0.7450142,0.0006063857,0.9993936,1.0
0.41926146,0.5869531,0.41304684,1.0
0.02837675,0.999538,0.00046197893,0.0
0.029612873,0.9795395,0.020460429,0.0
0.9856461,0.0038452442,0.9961547,1.0
0.98668516,0.0016907905,0.9983093,1.0
0.31823587,0.9020512,0.09794877,0.0
0.42118812,0.016647795,0.98335224,1.0
0.8779408,0.9916511,0.008348811,0.0
0.03896989,0.8295937,0.1704062,1.0
0.9349955,0.9620506,0.037949365,1.0
0.4687246,0.02801405,0.97198594,1.0
0.65496415,0.99380845,0.006191576,0.0
0.9879589,0.77866954,0.22133048,0.0
0.15425919,0.99886024,0.0011397299,0.0
0.97683287,0.80960417,0.1903958,0.0
0.19259386,0.32088485,0.6791151,1.0
0.16127676,0.99990374,9.6242366e-05,0.0
0.98728305,0.7222953,0.27770475,1.0
0.138298,0.00015528429,0.9998448,1.0
0.10657682,0.006397544,0.9936024,1.0
0.023801308,0.9999998,1.04206514e-07,0.0
0.783252,0.078320265,0.92167974,1.0
0.6377032,0.9864767,0.013523156,0.0
0.7284479,0.89253736,0.10746262,0.0
0.38997716,0.9998961,0.00010376352,0.0
0.3378244,0.21083875,0.78916126,1.0
0.20064439,0.004163427,0.9958367,1.0
0.98777544,0.45177627,0.54822373,1.0
0.7356707,0.97295094,0.027049009,0.0
0.9719,0.4875512,0.5124488,0.0
0.081109226,0.46484983,0.5351502,1.0
0.17163934,0.98312014,0.016879799,0.0
0.36167264,0.99904937,0.00095061725,0.0
0.4325204,0.9429749,0.057025015,0.0
0.7558579,0.80296654,0.19703352,0.0
0.45289594,0.002142819,0.9978572,1.0
0.37985,0.00011369019,0.9998862,1.0
0.021024654,0.9993296,0.00067038054,0.0
0.10403488,0.3025399,0.69746,1.0
0.031892594,0.9993803,0.0006197152,0.0
0.95773995,0.9986801,0.0013199516,0.0
0.44950846,0.9630435,0.036956444,0.0
0.093151115,0.6379703,0.3620296,0.0
0.4763234,0.963935,0.03606497,0.0
0.20065892,0.99939525,0.00060474884,0.0
0.20647132,0.9985506,0.0014493957,0.0
0.4023762,0.0007647128,0.9992353,0.0
0.8276506,0.9881261,0.011873926,0.0
0.13271992,0.00034405882,0.99965596,1.0
0.2988642,0.0025162906,0.99748373,1.0
0.31621075,0.9879173,0.012082602,0.0
0.98399097,0.0267516,0.9732485,1.0
0.6205012,0.012520501,0.98747945,1.0
0.16583426,0.0003161414,0.99968386,1.0
0.34741792,0.617632,0.382368,0.0
0.5864559,0.63130784,0.36869216,0.0
0.689322,0.3326231,0.6673769,1.0
0.43818873,0.0014573011,0.9985426,1.0
0.98652196,0.46950927,0.5304907,1.0
0.398002,0.9768391,0.023160864,0.0
0.9823542,0.00022605386,0.999774,1.0
0.02967505,0.14953768,0.8504622,1.0
0.9401692,0.07836414,0.9216358,1.0
0.97843254,0.028118359,0.9718817,1.0
0.54169774,0.025623448,0.9743765,1.0
0.39707607,0.5635658,0.43643418,1.0
0.21947356,0.008267785,0.99173224,1.0
0.23780593,0.0009090084,0.999091,1.0
0.87852806,0.7701384,0.22986153,0.0
0.028692856,0.00041455732,0.99958545,1.0
0.2531642,0.98925674,0.010743186,0.0
0.92726976,0.9989466,0.0010533831,0.0
0.10430787,0.90957016,0.09042989,0.0
0.66935223,0.022765191,0.9772348,1.0
0.09351954,0.9977265,0.0022734485,0.0
0.98131573,0.75716615,0.24283387,0.0
0.5655276,0.30800563,0.6919943,0.0
0.3501375,0.0008659224,0.99913406,1.0
0.55746806,2.9504032e-05,0.9999704,1.0
0.7098535,0.060327694,0.9396723,1.0
0.9315853,0.9963399,0.0036600656,0.0
0.61702764,0.9994764,0.00052349886,0.0
0.026110902,8.7030654e-05,0.9999129,1.0
0.08140421,0.9729898,0.027010202,0.0
0.9764952,0.99924636,0.00075362896,0.0
0.21464615,0.01109435,0.98890555,1.0
0.29117024,0.055323012,0.944677,1.0
0.9816302,0.97971004,0.020289892,0.0
0.8847265,0.9927458,0.007254146,0.0
0.12905782,0.014220602,0.98577946,1.0
0.98330253,0.0009940274,0.99900585,1.0
0.46135035,0.999437,0.00056297006,0.0
0.19842818,0.1548932,0.8451069,1.0
0.05127796,0.6709745,0.32902548,0.0
0.8592513,0.8410712,0.15892874,0.0
0.29937202,0.9952563,0.0047435826,0.0
0.8014279,0.91120774,0.0887922,0.0
0.69291186,0.99934536,0.0006546754,0.0
0.9919197,0.9999711,2.8803777e-05,0.0
0.04660212,0.66609204,0.33390796,0.0
0.33179408,0.8992919,0.10070816,0.0
0.19035003,0.95250046,0.04749963,1.0
0.9306013,0.9999742,2.5781654e-05,0.0
0.09648079,0.0013396152,0.9986603,1.0
0.32670954,0.005628039,0.99437195,1.0
0.31106535,0.19082832,0.8091716,1.0
0.38925648,0.9678544,0.032145645,0.0
0.15355466,0.5584718,0.44152808,1.0
0.32280684,0.9789261,0.021073699,0.0
0.97818387,0.001617137,0.99838275,1.0
0.75275606,0.9729429,0.027057106,0.0
0.6106026,0.562024,0.43797594,1.0
0.9800123,0.41094315,0.58905685,0.0
0.08526062,0.05141637,0.9485836,1.0
0.83468896,0.0032944493,0.99670553,1.0
0.16729356,0.95729226,0.04270774,0.0
0.95063764,0.99664426,0.0033557364,0.0
0.17278294,0.017821727,0.98217833,1.0
0.12514815,0.0051566283,0.9948434,1.0
0.9104438,0.99977636,0.00022364143,0.0
0.09156777,0.9917398,0.008260086,0.0
0.5292269,0.1535933,0.8464067,0.0
0.08203569,0.47202036,0.5279796,1.0
0.9834527,0.5690215,0.43097848,0.0
0.7389053,0.97711295,0.022887003,0.0
0.9829936,0.99988717,0.00011279114,0.0
0.98644406,0.999999,9.244985e-07,0.0
0.9781076,0.81515384,0.18484615,0.0
0.9296429,0.0031104675,0.99688953,1.0
0.21551289,0.50891876,0.49108118,1.0
0.2057758,0.953981,0.04601895,0.0
0.9282574,0.14442891,0.85557115,0.0
0.3127698,0.47302696,0.52697307,1.0
0.018692212,0.0028818576,0.99711806,1.0
0.33468553,0.04368665,0.95631343,1.0
0.19869955,0.8210338,0.17896625,0.0
0.71032685,0.012558916,0.98744106,1.0
0.14451835,0.023906102,0.9760938,1.0
0.9003773,0.59193474,0.40806526,1.0
0.10563882,0.005592563,0.9944074,1.0
0.5183604,0.00033773528,0.9996623,1.0
0.8001917,0.12135469,0.87864524,1.0
0.96695805,0.9915255,0.008474466,0.0
0.8787773,0.0007638493,0.9992361,1.0
0.29989415,0.00020947943,0.99979043,1.0
0.057392746,0.9294757,0.0705242,0.0
0.14036953,0.9986474,0.0013526435,0.0
0.15397207,0.19863556,0.8013645,1.0
0.017032601,0.30745423,0.69254583,1.0
0.24002455,0.0019051597,0.9980948,1.0
0.15404417,0.6748854,0.32511455,0.0
0.12598218,0.00018534201,0.99981475,1.0
0.09347919,0.9991458,0.0008541701,0.0
0.42687345,0.99973345,0.00026655945,0.0
0.97235036,0.0001880447,0.9998119,1.0
0.33015674,0.9765785,0.023421537,0.0
0.9771144,0.010469917,0.98953015,1.0
0.23761478,0.9998953,0.00010467105,1.0
0.37642643,0.99995285,4.7067777e-05,0.0
0.96107596,0.87721926,0.12278075,0.0
0.1053964,0.11719407,0.8828058,1.0
0.984876,0.9403003,0.059699647,0.0
0.9047144,0.9995509,0.0004490677,0.0
0.33782765,0.001668995,0.998331,1.0
0.54325765,0.00019891156,0.99980116,1.0
0.9488249,0.9990172,0.0009827726,0.0
0.975291,0.91889095,0.08110905,0.0
0.16836593,0.64582586,0.35417408,0.0
0.9731437,0.3400094,0.65999055,0.0
0.09911924,0.00084048684,0.9991595,1.0
0.31867018,0.006162514,0.9938375,1.0
0.9712112,0.14781903,0.852181,1.0
0.9781197,0.013955105,0.98604476,1.0
0.19948219,0.0062348326,0.9937651,0.0
0.11616571,0.0058182273,0.9941818,1.0
0.3328335,0.0064241113,0.9935759,1.0
0.08828918,0.4500307,0.5499693,1.0
0.9472637,0.99841595,0.0015839731,0.0
0.97219425,0.49560755,0.50439245,1.0
0.979233,0.89745015,0.10254969,0.0
0.036913045,0.13719153,0.86280847,1.0
0.13883922,0.28600383,0.71399623,0.0
0.367856,0.73873264,0.2612674,0.0
0.13194683,0.0014219582,0.9985781,1.0
0.9536147,0.96973485,0.030265115,0.0
0.64723355,9.949929e-05,0.9999004,1.0
0.90804183,0.022844665,0.9771553,1.0
0.98271376,0.7227203,0.27727962,0.0
0.86580503,0.0073883724,0.9926117,1.0
0.94861674,0.9946166,0.005383329,0.0
0.05138359,0.93970275,0.060297206,0.0
0.9632891,0.94025666,0.05974328,0.0
0.9783675,0.0008297133,0.99917024,1.0
0.9813113,0.0020671554,0.99793285,1.0
0.86072683,0.9995665,0.00043346823,0.0
0.67886657,0.2027325,0.7972675,1.0
0.08572109,0.0012408136,0.99875915,1.0
0.0923315,0.9999208,7.9194215e-05,0.0
0.9893408,0.6891818,0.31081817,0.0
0.9841861,0.99837697,0.0016231,0.0
0.112899646,0.005053336,0.9949466,1.0
0.11556682,0.96782196,0.032177966,0.0
0.9212497,0.917613,0.08238699,1.0
0.10184895,0.002509727,0.99749017,1.0
0.5845789,0.9994122,0.00058767176,0.0
0.98177505,0.83465195,0.16534814,0.0
0.39208928,0.00012575054,0.99987435,1.0
0.90384865,0.002011411,0.9979885,1.0
0.08487485,0.9993693,0.00063063734,0.0
0.052918345,0.06028408,0.93971586,1.0
0.09633022,0.9997113,0.00028871902,0.0
0.023760438,0.8631553,0.13684474,0.0
0.9467766,0.92697734,0.07302257,0.0
0.986803,0.9904081,0.009591879,0.0
0.06343318,0.79051423,0.20948578,1.0
0.9822987,0.00026771502,0.9997324,1.0
0.09914402,0.9394648,0.060535092,1.0
0.9356306,0.00032264256,0.9996774,1.0
0.28179547,0.9970838,0.0029161102,0.0
0.05458845,0.97693634,0.023063641,0.0
0.015585528,0.99823153,0.0017684948,0.0
0.34756637,0.27032405,0.72967607,1.0
0.29549256,0.9502123,0.049787752,0.0
0.38427877,0.00967519,0.99032474,1.0
0.2155419,0.9934489,0.0065509253,0.0
0.44413367,0.599253,0.4007471,1.0
0.98854095,0.73597735,0.2640227,1.0
0.073342524,0.99988514,0.000114786606,0.0
0.8524656,0.0008501864,0.99914974,1.0
0.12170488,0.0007146009,0.99928546,1.0
0.34512502,0.35985222,0.6401477,1.0
0.9845668,0.01975944,0.98024064,1.0
0.969931,0.0013996748,0.99860024,1.0
0.18471245,0.9985569,0.0014430893,0.0
0.98664045,0.9751585,0.02484138,0.0
0.6527656,0.9525695,0.04743045,0.0
0.17623971,0.96541226,0.034587797,0.0
0.12122604,0.3363361,0.66366386,0.0
0.60842067,0.0026171457,0.9973828,1.0
0.993424,0.0004286189,0.9995714,1.0
0.100133926,0.00027129918,0.9997288,1.0
0.95373875,0.4415326,0.5584675,0.0
0.16153014,0.50115305,0.49884692,1.0
0.98486155,0.9995218,0.00047816028,0.0
0.043213483,0.064559445,0.93544054,1.0
0.97543126,0.96995705,0.030042896,0.0
0.98892725,0.383083,0.616917,0.0
0.113552816,0.99994284,5.705245e-05,0.0
0.89874446,0.9983317,0.0016682618,0.0
0.053262435,0.23857883,0.76142126,1.0
0.91187125,0.5483935,0.45160648,0.0
0.9869976,0.003203283,0.99679685,1.0
0.97100973,0.7004535,0.29954642,0.0
0.3319172,0.46719214,0.5328079,1.0
0.94374496,0.0013250111,0.998675,1.0
0.17262428,0.99681574,0.0031843071,0.0
0.9506582,0.024667528,0.97533244,1.0
0.089736246,0.9995257,0.00047424427,0.0
0.16747443,0.9931138,0.0068862266,1.0
0.98093045,0.98856145,0.011438595,0.0
0.9710523,0.64104366,0.35895625,1.0
0.98655134,0.9997642,0.00023568122,0.0
0.9708276,0.0067672734,0.9932327,1.0
0.10075353,0.99964845,0.00035151132,0.0
0.77144545,0.9945877,0.005412347,0.0
0.50825673,0.4267317,0.5732683,0.0
0.9638134,0.00021433075,0.99978566,1.0
0.21531655,0.8962076,0.10379237,0.0
0.93914723,0.4102556,0.5897444,1.0
0.084197454,0.999457,0.00054288586,0.0
0.29356432,0.89045197,0.10954806,0.0
0.1407748,0.9584593,0.04154065,1.0
0.65909654,0.98524255,0.014757441,0.0
0.98656195,0.5557597,0.44424015,1.0
0.051825527,0.8025013,0.1974986,0.0
0.43786085,0.9986412,0.0013588417,0.0
